home_team,away_team,home_goal,away_goal,season,round,data,hora,home_team_state_BA,home_team_state_CE,home_team_state_GO,home_team_state_MG,home_team_state_MT,home_team_state_PE,home_team_state_PR,home_team_state_RJ,home_team_state_RS,home_team_state_SC,home_team_state_SP,away_team_state_BA,away_team_state_CE,away_team_state_GO,away_team_state_MG,away_team_state_MT,away_team_state_PE,away_team_state_PR,away_team_state_RJ,away_team_state_RS,away_team_state_SC,away_team_state_SP
Ponte Preta,Sao Paulo,1,0,2017,4,2017-06-04,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Gremio,Vasco,2,0,2017,4,2017-06-04,16:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Palmeiras,Atletico-MG,0,0,2017,4,2017-06-04,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Cruzeiro,Chapecoense,0,2,2017,4,2017-06-04,19:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Bahia,Atletico-GO,3,0,2017,4,2017-06-05,20:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Fluminense,Athletico-PR,1,1,2017,5,2017-06-06,20:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Atletico-MG,Avai,1,0,2017,5,2017-06-07,19:30:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Coritiba,Palmeiras,1,0,2017,5,2017-06-07,19:30:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Santos,Botafogo,1,0,2017,5,2017-06-07,21:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Sport,Flamengo,2,0,2017,5,2017-06-07,21:45:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Vasco,Corinthians,2,5,2017,5,2017-06-07,21:45:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Atletico-GO,Ponte Preta,3,0,2017,5,2017-06-08,19:30:00,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Sao Paulo,Vitoria,2,0,2017,5,2017-06-08,19:30:00,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Chapecoense,Gremio,3,6,2017,5,2017-06-08,20:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
Bahia,Cruzeiro,1,0,2017,5,2017-06-08,21:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Palmeiras,Fluminense,3,1,2017,6,2017-06-10,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Vasco,Sport,2,1,2017,6,2017-06-10,19:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Botafogo,Coritiba,2,2,2017,6,2017-06-11,11:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Corinthians,Sao Paulo,3,2,2017,6,2017-06-11,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Vitoria,Atletico-MG,2,0,2017,6,2017-06-11,16:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Ponte Preta,Chapecoense,3,2,2017,6,2017-06-11,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Avai,Flamengo,1,1,2017,6,2017-06-11,16:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
Cruzeiro,Atletico-GO,2,0,2017,6,2017-06-11,18:30:00,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Athletico-PR,Santos,0,2,2017,6,2017-06-11,19:00:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Gremio,Bahia,1,0,2017,6,2017-06-12,20:00:00,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
Atletico-MG,Athletico-PR,0,1,2017,7,2017-06-14,19:30:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Atletico-GO,Avai,3,1,2017,7,2017-06-14,19:30:00,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Vitoria,Botafogo,2,2,2017,7,2017-06-14,19:30:00,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Sport,Sao Paulo,0,0,2017,7,2017-06-14,19:30:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Flamengo,Ponte Preta,2,0,2017,7,2017-06-14,21:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Corinthians,Cruzeiro,1,0,2017,7,2017-06-14,21:45:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Santos,Palmeiras,1,0,2017,7,2017-06-14,21:45:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Chapecoense,Vasco,2,1,2017,7,2017-06-14,21:45:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
Coritiba,Bahia,0,0,2017,7,2017-06-15,16:00:00,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Fluminense,Gremio,0,2,2017,7,2017-06-15,21:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Atletico-GO,Athletico-PR,0,1,2017,8,2017-06-17,16:00:00,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Vasco,Avai,1,0,2017,8,2017-06-17,19:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Santos,Ponte Preta,0,0,2017,8,2017-06-17,21:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Coritiba,Corinthians,0,0,2017,8,2017-06-18,11:00:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Sao Paulo,Atletico-MG,1,2,2017,8,2017-06-18,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Bahia,Palmeiras,2,4,2017,8,2017-06-18,16:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Fluminense,Flamengo,2,2,2017,8,2017-06-18,16:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Chapecoense,Botafogo,0,2,2017,8,2017-06-18,16:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
Sport,Vitoria,1,3,2017,8,2017-06-18,19:00:00,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Cruzeiro,Gremio,3,3,2017,8,2017-06-19,20:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Vitoria,Santos,0,2,2017,9,2017-06-21,19:30:00,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Botafogo,Vasco,3,1,2017,9,2017-06-21,21:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Palmeiras,Atletico-GO,1,0,2017,9,2017-06-21,21:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
Avai,Fluminense,0,3,2017,9,2017-06-21,21:45:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
Atletico-MG,Sport,2,2,2017,9,2017-06-21,21:45:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Athletico-PR,Sao Paulo,1,0,2017,9,2017-06-21,21:45:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Ponte Preta,Cruzeiro,1,0,2017,9,2017-06-22,19:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Corinthians,Bahia,3,0,2017,9,2017-06-22,19:30:00,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Gremio,Coritiba,2,0,2017,9,2017-06-22,21:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
Flamengo,Chapecoense,5,1,2017,9,2017-06-22,21:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Santos,Sport,0,1,2017,10,2017-06-24,19:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
Vasco,Atletico-GO,1,0,2017,10,2017-06-25,11:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Ponte Preta,Palmeiras,1,2,2017,10,2017-06-25,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Gremio,Corinthians,0,1,2017,10,2017-06-25,16:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Athletico-PR,Vitoria,4,1,2017,10,2017-06-25,16:00:00,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Cruzeiro,Coritiba,2,0,2017,10,2017-06-25,16:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Sao Paulo,Fluminense,1,1,2017,10,2017-06-25,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Bahia,Flamengo,0,1,2017,10,2017-06-25,18:30:00,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Chapecoense,Atletico-MG,0,1,2017,10,2017-06-25,19:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Botafogo,Avai,0,2,2017,10,2017-06-26,20:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Palmeiras,Gremio,1,0,2017,11,2017-07-01,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Atletico-GO,Santos,1,1,2017,11,2017-07-01,19:00:00,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Flamengo,Sao Paulo,2,0,2017,11,2017-07-02,16:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Corinthians,Botafogo,1,0,2017,11,2017-07-02,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Atletico-MG,Cruzeiro,3,1,2017,11,2017-07-02,16:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Sport,Athletico-PR,1,0,2017,11,2017-07-02,16:00:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Vitoria,Bahia,0,0,2017,11,2017-07-02,16:00:00,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
